link_kost,nama_kost,alamat_kost_1,alamat_kost_2,latitude,longitude,jenis_kost,luas_kamar,fasilitas_gedung,sekitar_gedung,harga_mulai,tipe_kamar,tipe_kamar (nama_kamar),tipe_kamar (luas_kamar),tipe_kamar (harga_kamar),tipe_kamar (spesifikasi_kamar),tipe_kamar (fasilitas_kamar)
https://infokost.id/listing/kost-padma-tegalrejo-yogyakarta/,Kost Padma Tegalrejo Yogyakarta,Jln Hos Cokroaminoto TR III/507 Komplek BPK no 23 Tegalrejo Yogjakarta,"TEGALREJO,           GEDANG SARI,           KABUPATEN GUNUNG KIDUL,           DI YOGYAKARTA",-7.782602,110.351830,Kost Putri,Luas Kamar: 8 -- 10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 900.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-muwardi-2e/,Kost Muwardi 2E,"Jl. Dr. Muwardi II E No.13, RT.7/RW.3, Grogol, Kec. Grogol Petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11450, Indonesia","GROGOL,           GROGOL PETAMBURAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11450",-6.163620810330896,106.79464587692128,Kost Campur,,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Ruang santai / ruang tamu']","['Rumah Sakit Ibu Dan Anak Ibnu Sina', 'Rumah Sakit Sumber Waras', 'Universitas Trisakti', 'Universitas Tarumanagara']",Rp 2.200.000/bulan,yes,[' Standart Room'],['Luas kamar: 12m'],"[' Rp 2.200.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kemakmuran-residence/,Kemakmuran Residence,Jl. KH. Hasyim Ashari No.20E Petojo Utara Gambir Kota Jakarta Pusat.,"PETOJO UTARA,           GAMBIR,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10130",-6.164570,106.817038,Kost Campur,,"[' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Ruang santai / ruang tamu', ' Wifi']","['Stasiun Sawah Besar', 'Gajah Mada Plaza', 'Warung Makan', 'Coffe Shop', 'Monas']",Rp 2.350.000/bulan,yes,[' Regular Double Bed With Window'],"['Luas kamar: 11,20m']","[' Rp 2.350.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'TV Kabel']]"
https://infokost.id/listing/kost-putri-victoria-condong-catur-depok-sleman-yogyakarta/,Kost Putri Victoria Condong Catur Depok Sleman Yogyakarta,Jalan Jawa no.25 Pringgolayan Yogyakarta,"CONDONG CATUR,           DEPOK,           KABUPATEN SLEMAN,           DI YOGYAKARTA",-7.766101,110.400684,Kost Putri,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.600.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/ruoptions-pisok-stan-bintaro/,RuOptions Pisok STAN Bintaro,"Jl. Pisok II Blok EA12 No.15, Pd. Ranji, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412","PONDOK RANJI,           CIPUTAT TIMUR,           KOTA TANGERANG SELATAN,           BANTEN",-6.271337,106.7321988,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Meja kompor', ' Ruang santai / ruang tamu', ' Wifi']","['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.300.000/bulan,yes,"[' Pocket Single A', ' Pocket Single B', ' Compact Single A', ' Compact Single B', ' Regular Single']","['Luas kamar: 6,5m', 'Luas kamar: 7,2m', 'Luas kamar: 8,5m', 'Luas kamar: 8.00m', 'Luas kamar: 10.00m']","[' Rp 1.300.000', ' ', ' Rp 1.400.000', ' ', ' Rp 1.400.000', ' ', ' Rp 1.500.000', ' ', ' Rp 1.500.000', ' ']","[['1 Tempat tidur (100x200) ', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar, Shower, Wastafel'], ['1 Tempat tidur (100x200) ', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar, Shower, Wastafel'], ['1 Tempat tidur (100x200) ', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar, Shower, Wastafel'], ['1 Tempat tidur (100x200) ', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar, Shower, Wastafel'], ['1 Tempat tidur (100x200) ', 'Tidak termasuk listrik', 'Kamar mandi luar, Shower, Wastafel']]","[['AC', 'Meja', 'Kursi', 'Lemari'], ['AC', 'Meja', 'Kursi', 'Lemari'], ['AC', 'Meja', 'Kursi', 'Lemari'], ['AC', 'Meja', 'Kursi', 'Lemari'], ['AC', 'Meja', 'Kursi', 'Lemari']]"
https://infokost.id/listing/kost-wisma-horas-tipe-b-caturtunggal-depok-sleman-yogyakarta/,Kost Wisma Horas Tipe B Caturtunggal Depok Sleman Yogyakarta,samirono baru No 54 B dan 54 D belakang wisma imanuel catur tunggal depok sleman,"CATUR TUNGGAL,           DEPOK,           KABUPATEN SLEMAN,           DI YOGYAKARTA",-7.7801494,110.3865496,Kost Putra,Luas Kamar: 8 -- 10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 800.000 - 900.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-48b/,Kost 48B,"Jl. Atang Senjaya No.48b, Semplak Bar., Kec. Kemang, Kabupaten Bogor, Jawa Barat 16310, Indonesia","SEMPLAK BARAT,           KEMANG,           KABUPATEN BOGOR,           JAWA BARAT           16310",-6.546895780612034,106.75600926155072,Kost Campur,,"[' AC', ' CCTV', ' Dispenser', ' Jendela Menghadap Luar', ' Kompor', ' Kulkas', ' Mesin cuci', ' Microwave', ' Tempat jemur pakaian', ' Wifi']","['Bandar Udara Atang Senjaya', 'RSAU Dr. M. Hassan Toto', 'Apotek', 'Warung Makan']",Rp 600.000/bulan,yes,"[' Standard', ' Deluxe']","['Luas kamar: 12m', 'Luas kamar: 24m']","[' Rp 600.000', ' ', ' Rp 2.000.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar'], ['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Wastafel']]","[['Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-sanvera-cicendo-bandung/,Kost Sanvera Cicendo Bandung,jl pasirkaliki dlm no.108/65,"SEKELOA,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.902079,107.596874,Kost Campur,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.000.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-kendal-gede-sukajadi-bandung/,Kost Kendal Gede Sukajadi Bandung,"Jl. Sukamulya Indah 9 No.10, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163, Indonesia","LEBAK GEDE,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.885401235,107.5876218,Kost Campur,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 550.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kos-all-girls-squad/,Kos All Girls Squad,"Jl. Cempaka Putih Tengah XVII No.15, RT.4/RW.8, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510","CEMPAKA PUTIH TIMUR,           CEMPAKA PUTIH,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10510",-6.174014792678223,106.87056821289295,Kost Putri,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Ruang santai / ruang tamu', ' Wifi']","['Rumah Sakit Islam Jakarta', 'Transmart Carrefour Cempaka Putih', 'Rumah Sakit YARSI', 'Polytechnic STMI Jakarta', 'Universitas YARSI', 'Universitas Jayabaya']",Rp 1.500.000/bulan,yes,[' Tipe A'],['Luas kamar: 12m'],"[' Rp 1.500.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower']]","[['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-de-villa-residence/,Kost De Villa Residence,"Jl. Al Barokah No.12 RT.3 RW.6, Karet Kuningan, Kec. Setiabudi, Kota Jakarta Selatan","KARET KUNINGAN,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12940",-6.219781245519465,106.82220391093804,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Rooftop', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['MRCCC Siloam Hospitals Semanggi', 'Mal Ambasador', 'Stasiun MRT Bendungan Hilir', 'FKS Sport Center 3', 'Tokopedia Tower']",Rp 3.500.000/bulan,yes,[' Tipe A'],"['Luas kamar: 19,04m']","[' Rp 3.500.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV Kabel']]"
https://infokost.id/listing/kost-sophia-tipe-a-cidadap-bandung/,Kost Sophia Tipe A Cidadap Bandung,"Jl. Bukit Resik III No.9, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia","SUKAGALIH,           SUKAJADI,           KOTA BANDUNG,           JAWA BARAT",-6.877712,107.6033,Kost Putri,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 900.000 - 1.100.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-biru-cisitu-lama-30-coblong-bandung/,Kost Biru Cisitu Lama 30 Coblong Bandung,"Jl. Cisitu Lama No.30, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia","GEGERKALONG,           SUKASARI,           KOTA BANDUNG,           JAWA BARAT",-6.877925566,107.6116809,Kost Putra,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 750.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-wanoja-tipe-a-cibeunying-kidul-bandung/,Kost Wanoja Tipe A Cibeunying Kidul Bandung,"Jl. Cikaso Sel. No.13, Sukamaju, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40121","SUKAMAJU,           CIBEUNYING KIDUL,           KOTA BANDUNG,           JAWA BARAT           40121",-6.91103105617321,107.63377160476846,Kost Campur,,"[' Area parkir', ' CCTV', ' Dapur', ' Wifi']","['Bank', 'Warung Makan', 'Coffe Shop', 'BTM Bandung Trade Mall', 'The Plaza IBCC', 'SMP Negeri 22 Kota Bandung']",Rp 850.000/bulan,yes,[' Standard'],['Luas kamar: 9m'],"[' Rp 850.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar, Shower']]","[['Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-nada-tipe-a-coblong-bandung/,Kost Nada Tipe A Coblong Bandung,"Jl. Sekeloa Sel. I No.26A Lebak Gede , Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia","GEGERKALONG,           SUKASARI,           KOTA BANDUNG,           JAWA BARAT",-6.889126727,107.6188132,Kost Putri,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 550.000 - 1.000.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/ruoptions-kathryn-margonda-depok/,Kathryn Margonda Depok,"Jl. Turi 4 No.11, Beji Tim., Kecamatan Beji, Kota Depok, Jawa Barat","BEJI TIMUR,           BEJI,           KOTA DEPOK,           JAWA BARAT           16423",-6.387085495225593,106.82194757489664,Kost Campur,,"[' Area parkir', ' CCTV', ' Dapur', ' Kompor', ' Wifi']",[],Rp 1.400.000/bulan,yes,"[' Pocket Queen A', ' Pocket Queen B', ' Compact Queen A', ' Compact Queen B']","['Luas kamar: 6,90m', 'Luas kamar: 6,90m', 'Luas kamar: 8m', 'Luas kamar: 8m']","[' Rp 1.400.000', ' ', ' Rp 1.500.000', ' ', ' Rp 1.400.000', ' ', ' Rp 1.500.000', ' ']","[['1 Tempat tidur (160x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (160x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (160x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Pemanas air'], ['1 Tempat tidur (160x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Wastafel, Pemanas air']]","[['AC', 'Sprei', 'TV'], ['AC', 'Lemari', 'Sprei', 'TV'], ['AC', 'Lemari', 'Sprei', 'TV'], ['AC', 'Lemari', 'Sprei', 'TV']]"
https://infokost.id/listing/kost-pondok-sari-denpasar-selatan/,Kost Pondok Sari Denpasar Selatan,"Jalan Pulau Adi VI no 15 B Pedungan, Denpasar Selatan, Kota Denpasar, Bali, Indonesia","PEDUNGAN,           DENPASAR SELATAN,           KOTA DENPASAR,           BALI",-8.682368,115.205448,Kost Campur,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 2.100.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/andira-suite/,Andira Suite,jl Administrasi Negara 1 No. 22 Bendungan Hilir Tanah Abang Jakarta Pusat,"BENDUNGAN HILIR,           TANAH ABANG,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10210",-6.200266,106.810705,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Gym', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Tol', ' \xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 3.000.000/bulan,yes,"[' Suite Room', ' Standard Room']","['Luas kamar: 3 x 4m', 'Luas kamar: 4x4m']","[' Rp 3.500.000', ' ', ' Rp 3.000.000', ' ']","[['1 Tempat tidur (120x200) ', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air'], ['1 Tempat tidur (120x200) ', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air, Wastafel']]","[['AC', 'TV', 'TV Kabel', 'Meja', 'Kursi', 'Lemari'], ['AC', 'Meja', 'Kursi', 'Lemari']]"
https://infokost.id/listing/kost-alamsyah-pasirkaliki-dalam-cicendo-bandung/,Kost Alamsyah Pasirkaliki Dalam Cicendo Bandung,Jl. HOS Tjokroaminoto no 186/65 Bandung,"DAGO,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.900698205,107.5974372,Kost Campur,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 800.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-kebon-bibit-15-tipe-b-bandung-wetan-bandung/,Kost Kebon Bibit 15 Tipe B Bandung Wetan Bandung,"Jalan Kebon Bibit Utara no 15 RT 04 RW 10, kelurahan tamansari, kecamatan bandung wetan","TAMAN SARI,           BANDUNG WETAN,           KOTA BANDUNG,           JAWA BARAT",-6.898052693,107.6076123,Kost Putri,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 800.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/tenang-dkost/,Tenang D’Kost,"Jl. Musholla No.31, RT.5/RW.4, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560","CILANDAK TIMUR,           PASAR MINGGU,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12560",-6.2760721311910554,106.81874827967152,Kost Campur,,"[' Area parkir', ' Dapur', ' Wifi']","['Arsip Nasional Republik Indonesia', 'The Playground Kemang', 'Pengadilan Negeri Jakarta Selatan Kelas IA Khusus', 'SMA Kolese Gonzaga']",Rp 2.100.000/bulan,yes,"["" Tenang D'kost""]",['Luas kamar: 12m'],"[' Rp 2.100.000', ' ']","[['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']]","[['AC', 'Lemari']]"
https://infokost.id/listing/kost-putri-q222/,Kost Putri Q222,"Jl. Kayu Mas Utara No.6, RT.6/RW.9, Pulo Gadung, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13260","PULO GADUNG,           PULO GADUNG,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13260",-6.179388374102536,106.9018539530987,Kost Putri,,"[' CCTV', ' Dapur', ' Ruang santai / ruang tamu', ' Wifi']","['Rumah Sakit Columbia Asia Pulomas', 'Bella Terra Lifestyle Center Kelapa Gading', 'Apotek', 'PTC PULO GADUNG', 'Jakarta International Equestrian Park']",Rp 800.000/bulan,yes,[' Non AC'],['Luas kamar: 8m'],"[' Rp 800.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi luar']]",[['Lemari']]
https://infokost.id/listing/enam-tiga-puluh-guesthouse/,Enam Tiga Puluh Guesthouse,"Jl. Kramat 6 No.30, Kenari, Kec. Senen, Jakarta Pusat","KENARI,           SENEN,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10430",-6.188538343444785,106.84302613807866,Kost Campur,,"[' Area makan', ' Area parkir', ' Dispenser', ' Ruang santai / ruang tamu']","['Plaza Kenari Mas', 'Universitas Indonesia Salemba', 'Sentiong Station', 'Rumah Sakit Menteng Mitra Afia', 'Taman Ismail Marzuki', 'Stasiun Pasar Senen']",Rp 2.000.000/bulan,yes,[' Tipe A'],['Luas kamar: 12m'],"[' Rp 2.000.000', ' ']","[['2 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-bu-elah-coblong-bandung/,Kost Bu Elah Coblong Bandung,Jln. Tubagus Ismail VIII no.62,"HEGARMANAH,           CIKANCUNG,           KABUPATEN BANDUNG,           JAWA BARAT",-6.880380625,107.6213204,Kost Putra,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 900.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-cihaur-tipe-a-coblong-bandung/,Kost Cihaur Tipe A Coblong Bandung,jl.cihaur no 32 Rt 02/08 Kel. dago Kec.coblong Bandung,"SEKELOA,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.879193858,107.6190171,Kost Putra,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 750.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-pak-yanto-coblong-bandung/,Kost Pak Yanto Coblong Bandung,"Jalan Dipatiukur Belakang 107C Rt.03/Rw.12 Kecamatan Coblong, Kelurahan Lebak Gede","DAGO,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.890930807,107.617215,Kost Putri,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 650.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-muslimah-pinky-cisitu-dago-bandung/,Kost Muslimah Pinky Cisitu Dago Bandung,"Jl. Cisitu lama 18/160A, Dago, Bandung","DAGO,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.881970731,107.6121083,Kost Putri,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 500.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-point-homy-coblong-bandung/,Kost Point Homy Coblong Bandung,"Jl. Sangkuriang No. 4 , kecamatan Coblong, Kelurahan Dago Kota Bandung","GEGERKALONG,           SUKASARI,           KOTA BANDUNG,           JAWA BARAT",-6.883794617,107.6125134,Kost Campur,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 2.650.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-sasanti-mantrijeron-yogyakarta/,Kost Sasanti Mantrijeron Yogyakarta,"Jl. DI Panjaitan No. 91, Mantrijeron, Yogyakarta","MANTRIJERON,           MANTRIJERON,           KOTA YOGYAKARTA,           DI YOGYAKARTA",-7.8216380878343,110.36171179265,Kost Putri,Luas Kamar: 8 -- 10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 850.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-ibu-karno/,Kost Ibu Karno,"Jl. Deperdag II no.H18V, RT.3/RW.2, North Gandaria, Kebayoran Baru, South Jakarta City, Jakarta 12140","GANDARIA UTARA,           KEBAYORAN BARU,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12140",-6.252356602029927,106.79096741693809,Kost Campur,,"[' Area parkir', ' Dapur', ' Kulkas']","['Stasiun MRT Blok A', 'Apotek', 'Pondok Indah Mall']",Rp 2.000.000/bulan,yes,[' Standard'],['Luas kamar: 9m'],"[' Rp 2.000.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel']]","[['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-al-mawa-bandung-kidul/,Kost Al-Ma’wa Bandung Kidul,Jl. Waas no. 68RT 01/RW 02Kelurahan BatununggalKecamatan Bandung Kidul40266 .,"GEGERKALONG,           SUKASARI,           KOTA BANDUNG,           JAWA BARAT",-6.95164522,107.6263838,Kost Campur,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 700.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-rumah-pak-kamran-tipe-a-coblong-bandung/,Kost Rumah Pak Kamran Tipe A Coblong Bandung,jl. bangbayang cihaur No 71 Rt03 Rw 08 Coblong Bandung,"PAMOYANAN,           CICENDO,           KOTA BANDUNG,           JAWA BARAT",-6.879817475,107.6190827,Kost Campur,Luas Kamar: 15--20 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 2.000.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-papi-awan/,Kost Papi Awan,"Gg. Gatep 16, RT.10/RW.6, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730","MANGGA DUA SELATAN,           SAWAH BESAR,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10730",-6.138743703076845,106.8245340276503,Kost Campur,,[' Dapur'],"['Stasiun Jayakarta', 'Mangga Dua Mall', 'ITC Mangga Dua', 'Mangga Dua Square', 'Rumah Sakit Umum Daerah Tamansari']",Rp 600.000/bulan,yes,[' Tipe A'],['Luas kamar: 5m'],"[' Rp 600.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi luar']]",[[]]
